0.112752   0.0100224
0.112696   0.0100175
0.112641   0.0100126
0.112587   0.0100077
0.112533   0.0100029
0.112479   0.00999814
0.112426   0.00999343
0.112374   0.00998877
0.112322   0.00998415
0.11227   0.00997958
